Metabolite,LOD,LOQ,Croco_10-7_filtrate_1,Croco_10-7_filtrate_2,Croco_10-7_filtrate_3,Croco_10-7_filtrate_4,Croco_10-7_filtrate_5,Croco_10-7_filtrate_6,Croco_10-7_filtrate_B1,Croco_10-7_filtrate_B2,Croco_10-7_filtrate_B3,Croco_10-7_filtrate_B4,Ehux_9-22_filtrate_1,Ehux_9-22_filtrate_2,Ehux_9-22_filtrate_3,Ehux_9-22_filtrate_4,Ehux_9-22_filtrate_5,Ehux_9-22_filtrate_6,Ehux_9-22_filtrate_B1,Ehux_9-22_filtrate_B2,Ehux_9-22_filtrate_B3,Ehux_9-22_filtrate_B4,MM_10-10_filtrate_1,MM_10-10_filtrate_2,MM_10-10_filtrate_3,MM_10-10_filtrate_4,MM_10-10_filtrate_5,MM_10-10_filtrate_6,MM_10-10_filtrate_B1,MM_10-10_filtrate_B2,MM_10-10_filtrate_B3,MM_10-10_filtrate_B4,Pro_11-18_filtrate_1,Pro_11-18_filtrate_2,Pro_11-18_filtrate_3,Pro_11-18_filtrate_4,Pro_11-18_filtrate_5,Pro_11-18_filtrate_6,Pro_11-18_filtrate_B1,Pro_11-18_filtrate_B2,Syn_10-30_filtrate_1,Syn_10-30_filtrate_2,Syn_10-30_filtrate_3,Syn_10-30_filtrate_4,Syn_10-30_filtrate_5,Syn_10-30_filtrate_6,Syn_10-30_filtrate_B1,Syn_10-30_filtrate_B2,Syn_10-30_filtrate_B3,Syn_10-30_filtrate_B4,Tpsu_9-24_filtrate_1,Tpsu_9-24_filtrate_2,Tpsu_9-24_filtrate_3,Tpsu_9-24_filtrate_4,Tpsu_9-24_filtrate_5,Tpsu_9-24_filtrate_6,Tpsu_9-24_filtrate_B1,Tpsu_9-24_filtrate_B2,Tpsu_9-24_filtrate_B3,Tpsu_9-24_filtrate_B4,pool01,pool02,pool03,pool04,pool05,pool06,pool07,pool08,pool09,pool10,pool11
"muramic acid 2 neg",0.107823485628264,0.326737835237164,1.52252367910559,1.39083094611317,0.52015654790693,2.76246852127281,0.545733893596939,2.10953692514696,0,1.16696177443353,0.37623320990104,0.157122639224975,0.327999394353526,1.10329063211359,0,0,0,0.943181277915913,NaN,0.668051099290725,7.12851388519494,2.23494196983764,0.29516527100487,0.797319840581446,4.43338911782175,1.421155101762,6.70103563903537,0.669760871410206,0.376381837392612,1.73346558898291,0,0.180681908480198,0.30616151144666,0.222855901200388,0.8797463513751,0,0.174427347351245,0,NaN,NaN,0.940230994213117,NaN,1.46519564915512,1.19067881054896,0.224935829236717,0.586178152863918,0.857948122433189,0.420773706696412,NaN,2.70276487678924,0.857943979287757,0,4.42114670625501,1.20475590211384,0.106322791711106,0,0,0,0.119352508556421,0,0.349468742596826,0.582988852638774,0.325233369303873,0.613835898481681,0.604412428637906,4.53552040329031,0.659811557088532,0.733861465594233,0.94494402837823,0.107982051675565,1.87901378608315
"ornithine 2 neg",0.168264049203795,0.509891058193317,8.15571986849953,6.1049744598383,8.00003931809005,6.57337634675772,6.33183719831757,7.05205483367888,0.413709868707729,2.17703319912841,0.610150731435916,0.977794499020333,0.258494288464545,0.278387410023719,5.29137535090247,2.75842620166644,1.00583794499441,1.50739758612081,0.711812085405579,0.982721901935214,4.16880369537153,1.28270441718299,5.35501256510938,5.60074764458206,7.83643108459468,7.24088743524374,6.73772631330435,6.42068367735318,1.08574480067456,0.958351320017118,0.474304846627478,1.44501370816024,0,0,0,0,0.349255038108514,0.401172699150872,0,0.348571050197964,13.3999796955223,0.718742276579325,14.1329849279173,0.367085156373566,2.48864520162785,1.16200872347089,0.149959077996047,1.35767739663389,0.879745004555512,0.613421702990089,1.08374636017687,1.12736887973314,2.99343756556829,2.17054168406858,1.40729216207622,1.81841207303256,0.639006958363865,1.17065851457703,1.41152198455588,0.561656439393368,2.81938556266144,2.80554996567182,2.74973950326734,2.78772028842532,2.84240673648495,2.80225713757749,2.77599873212646,2.6504413224565,2.78549003588263,2.70323301767883,2.73163965630075
"ornithine 2 pos",0.160335376072928,0.48586477597857,8.06778071043814,6.21783656766852,7.63581782086424,6.62620601167471,6.16840329791023,6.93914007372161,0.508562936620708,2.21810806986711,0.712905925336954,1.06286492517283,0.39408774005873,0.432233943635705,5.14778395175079,2.74017018290625,1.05795305391878,1.59736354637554,0.807755605849377,1.04756777025729,4.01391748153026,1.31338455257418,5.12285242662149,5.48319429637916,7.38504442171641,6.81541548253894,6.6103124620659,5.92053523802829,1.10335564982525,1.01920673300396,0.575210138951675,1.50762270205097,0.0688322228348085,0.169040874380497,0.084688768637735,0.111746840574048,0.453361677724258,0.501392213211482,0.187585499841876,0.451063930214332,12.4491384896965,0.820293085762116,14.139928716723,0.476248777581129,2.45348527754057,1.20555058801402,0.25516020805847,1.41627789318466,0.970839385810199,0.696146114077399,1.11301223488688,1.20053339986036,2.88269343691541,2.14356918304841,1.50095856314768,1.85087785611164,0.715187795514802,1.23186647300544,1.43689274935316,0.626988623183176,2.71171385637541,2.72072464737711,2.69086356288792,2.72830252878383,2.75124980437946,2.70506060902481,2.71200327709643,2.66878971139772,2.72860804022943,2.68579522815174,2.73209273768792
"ornithine neg",0.310001439469264,0.939398301422013,0.983124800007855,0.462406562694337,0.987263209558975,0.534944883931558,1.34301886449155,0.546387511854911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25127707485792,2.49805523889116,1.50675098903496,3.54524154023346,8.56197131004051,9.81076029449319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238656846476472,0,0,0.110635643110933,0.0777331829370242,0.085647044670378,0.101461947704657,0.0835276193144064,0,0.089506900875208,0,0,0
"pantothenic acid neg",0.00982619535804181,0.0297763495698237,0.0907056684907409,0,0,0,0,0,0,0,0,0,7.59708803093223,7.83018135599112,8.56565363173903,7.46203367873866,8.59966850398277,8.61006598392777,0,0,0,0.250297450947569,1.34499116294606,1.68480539725371,1.69965748044736,1.89093568630061,1.74179725971537,1.87334660104853,0,0,0,0,0.142073617629001,0.0919903922805896,0,0.132497277152622,0.130037693340643,0.099208498208807,0,0,0.310007458163987,0.401418375595583,0.346529123845499,0.305893136240021,0.30805806634688,0.291762676218591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08017413230235,1.04113366662546,1.14721571021238,1.07476943294227,1.08215941971387,1.04307065226274,1.06594529854805,0.987250400747563,1.12995568234645,1.00990383413707,1.08573136259101
"pantothenic acid pos",0.0195924022111702,0.0593709157914247,0.0955448737462287,0.0807073664583962,0.083396844508044,0.0810613350043679,0.0649353513987103,0.121202538014252,0,0,0,0,7.70112367062238,7.37459762484236,8.1655918771205,7.08076987730356,7.96571697883649,7.93964462260061,0,0,0,0.232032125216991,1.32614281045327,1.70733147350024,1.57454016475326,1.75403305441683,1.58625390076486,1.78655948220695,0,0,0,0,0.141212127155889,0.0895903860817669,0.0810696274955651,0.142373582055879,0.13647771565715,0.10929082769229,0,0,0.245227835216908,0.393780011463596,0.368764939731779,0.275864214745663,0.294371311645185,0.287029564728576,0,0,0,0,0,0,0.0898445578893586,0,0,0,0,0,0,0,1.06972273192416,0.985997505162866,1.00602542859849,1.01978401438916,0.969163768066228,1.01081555703148,0.985875198143013,1.01838897136803,1.00237426048461,0.995640744801966,1.0206994707239
"phenylalanine neg",0.0359305652893895,0.108880500876938,43.4083704037982,32.7225869160002,29.2981269780126,27.6586300593263,18.3726710489219,23.4940544600105,0,0.280944179653743,0,0,0,0.105546010878909,0.833990126288721,0.430108723871206,0.245568474501919,0.437811564579189,0,0.153372223860184,0.630768401668213,0.180633437934017,27.9694033713355,30.8562396699511,32.2094641786371,31.3328191240086,34.5080705809043,27.7234480000284,0,0.124817295860033,0,0.140305737390854,39.6588722019066,30.4335792875287,32.7417496827356,41.8280446034426,52.2889512000267,36.8368339889727,0,0,12.388855943699,10.1842016529049,11.9905358281635,9.04092868377217,9.89010030442649,9.2368223723296,0,0.164435826197479,0.139471977854806,0,18.3098366186764,20.2389540397572,18.0134308143122,19.10254691531,21.2970829469719,18.9024385659076,0,0.171383880327846,0.263662416173745,0,13.7826120719196,14.1063518479236,13.8332884258225,14.3667751385622,14.1142631642853,13.8176205594609,13.6322673275769,13.7079527495253,13.6655439082477,13.9653607555095,14.0497752489371
"phenylalanine pos",0.0480233340185387,0.145525254601633,41.5649154946527,29.4370491262369,25.1729887863318,27.442936689206,17.3733626246005,22.2130872438843,0.413916062212572,0.678398016306512,0.469647802499618,0.497217983132892,0.596543781571191,0.528041313338866,1.13769791865811,0.806901423658161,0.700375045949245,0.932491067328337,0.507269452207004,0.579976182719037,1.03331354593471,0.632882409602721,27.956352229781,31.0642472745203,30.3339714676464,29.4499081594447,31.5452665071775,27.3455604564893,0.467585257010524,0.51446202654792,0.42974790227826,0.562290239144238,38.6055680281223,33.9587272932688,31.7310294241313,42.6246648897839,45.5806081220171,29.8966247760975,0.473121223876671,0.474052671658491,12.0111640433187,9.00803155495375,11.7086256472711,8.21041966898734,8.66718083445575,9.24839156771544,0.425065273264543,0.625551749224049,0.558006726697392,0.548193198255084,16.5639211465826,18.0368401539437,16.9935962411431,15.9119962141195,19.295363009402,18.23055809215,0.471471774667813,0.582524119815105,0.660739882629638,0.446836982732797,11.2545915758584,14.1743800014049,12.9459345273068,14.5368815410457,13.1991410728352,12.785426447488,12.5102190057743,12.9809931546255,12.3392025838539,12.9869922846127,13.4802393168548
"proline neg",0.342555637840767,1.03804738739626,43.6821718489013,30.0537623800639,34.8430387246175,28.6138930776979,21.3832695396372,25.3283069765431,0,1.00900192326771,0,0.480316905645908,0.994101775514271,1.25478541516258,3.26419197856406,2.41118561525312,1.2542182914177,2.23066544652385,0.554029203919102,0.639977528861576,1.7000656985677,1.04749978787159,233.377167582558,250.988933359513,291.958268261097,333.13831873657,291.506881653231,457.929334053662,0.534453569041939,1.49585325370784,0.638929616717357,0.61024840775852,15.1988860865307,10.4677495946254,11.2951521448801,16.2769059059971,19.2817752025343,13.4205955900635,0,0,10.8578512589573,7.15242308129875,12.0435175999145,5.92999432402087,7.4867617805724,6.38461538455065,0,0.7816962036057,0.526504420345436,0.519558929021081,362.090485421368,410.098933589347,372.794363387843,353.747475919501,381.561916355507,425.822204143278,0.449642474559769,0.844295499536153,1.06792372677343,0.549458446750127,80.4248705144772,78.5410612318906,79.5588340490796,80.1884234570381,78.2685587727762,80.371541380878,85.3841649481463,83.3126286362587,79.493029754742,82.2295216427254,82.2606407860801
"proline pos",0.145362308464806,0.440491843832745,50.6965277897055,36.7300588858233,39.1674177087256,31.8767291265055,22.5723674913067,28.8158816818474,0,0.702797245465529,0,0,0.618962844248654,0.968854622371084,3.11340662160849,2.32118132508977,1.11442808670888,2.08280196275759,0,0,1.45008400919932,0.634805324836491,283.225489369956,308.776540161243,356.594424013049,377.569303809621,316.467411104514,506.262525023996,0,1.2747614517253,0,0,16.1973881915016,12.8113468230235,13.0787001164548,17.4393953377455,21.3808416390524,15.3844506586027,0,0,11.3501103387237,7.77906480416085,11.7845601671682,6.7457205001981,7.82282949908165,6.93320845626099,0,0,0,0,452.730060668644,427.863641651389,451.206888426154,411.1073878143,469.100950924259,432.054440232544,0,0,0.748630202422972,0,86.4761747537982,91.0454012354098,93.0285994043025,92.4298500725037,93.7417069435587,90.7132213778894,94.9599461119268,92.2919372878813,94.0888851076503,91.5909857545795,89.7290197176388
"putrescine 2 neg",0.0287438490909833,0.0871025730029798,0.0858971749144615,0.0945455650919898,0.119013469749075,0.0799786414249803,0.0688438234039052,0.0945587260791803,0.0459612165442139,0.0433504535914417,0,0,0.121663954380234,0.142613167851177,0.171453970834429,0.157454908927516,0.169728946051635,0.33249640152388,0,0,0.0266279343737799,0,0.289247898004256,0.31320231109125,0.332152835528359,0.335928162135579,0.342413553345262,0.310826731132865,0.0164576599442748,0.222918165459949,0,0.0221158313617601,0.14103025194303,0.0791308696737224,0.108430190831211,0.131986560383107,0.215288679406797,0.399002460950195,0.0235579420417111,0.0328304949429373,1.08822900380389,0.951258105684655,1.04234623896444,0.834147507508725,0.861625793822131,0.740598497903335,0,0,0.0154724640196548,0,0.0311014949071167,0.0331694755398388,0.0873545647110139,0.0815825848625944,0.0481156528437302,0.0868109004519626,0,0.0687839129113905,0.0338422191512281,0,0.182996759823017,0.200306121031756,0.204639324350384,0.198451880802137,0.175827143332722,0.194883444315065,0.175910284070837,0.189854836529572,0.194269092987936,0.16694283120409,0.179788507038751
"putrescine 2 pos",0.0296825715635479,0.0899471865562059,0.0944290616745506,0.0919602963767297,0.113650999992242,0.0749856099455308,0.0790461774919367,0.0934488040664058,0.0455342089973505,0.0354957940975601,0,0,0.126634215046602,0.149033597117629,0.175137877513428,0.15117873822447,0.162162023151646,0.330184712323321,0,0,0.0295506531092808,0,0.276238764436783,0.315907250848513,0.356343639998411,0.348593823902745,0.344092111585012,0.316510532130623,0,0.208504137506439,0,0.0170808208996693,0.144689220453337,0.0767094981055644,0.109575368397218,0.134525469065613,0.235708010366272,0.386345715937928,0.0174292757422871,0.0235370126357067,1.139826768886,0.986682989561576,1.0341572379887,0.805097326909924,0.839054472026037,0.763740954218135,0,0,0,0,0.0250097472939901,0.0295505560338205,0.0913130273893506,0.0753348403442217,0.0433459609269886,0.0826862972139338,0,0.0585832357170395,0.0371260099251708,0.0178774195655176,0.182845871715212,0.184591203031675,0.193128219079903,0.189252142358589,0.187336924712508,0.185714791977329,0.188397519801873,0.187612080102292,0.189366895067059,0.186152728520182,0.189297624306984
"pyridoxine 2 pos",2.03057400323379,6.15325455525392,2.00168272008524,NaN,0,7.04027261078622,0,6.76064430046892,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,NaN,9.53037343004853,NaN,NaN,0,0,0,0,0,0,0,7.66680386493244,0,0,0,NaN,NaN,0,NaN,NaN,1.66219899110236,NaN,4.3138752061588,NaN,0,NaN,NaN,0,2.12805100050629,NaN,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0
"sarcosine neg",0.123160094953109,0.373212408948814,0.161550101918354,0,0.164512847653806,0,0.14306610844186,0.120960424755068,0.10544813570733,0.265720905585626,0.128152785484597,0.114497540980872,0.0673922772113376,0.100151698243217,0.105590677039567,0.166521085103046,0.213682000318707,0.0892382916258024,0.235497670265952,0.15918882636306,0.0636668157759716,0.152062388292276,0.334482254163173,0.330236532817344,0.448724569381395,0.239968123290563,0.513742000566415,0.391915607937583,0.146687724736808,0.436838225289992,0.188676034979307,0.0631045724444198,0.0954346930153408,0.148502572476619,0.114015571666689,0.12906753476995,0.175319395307791,0.0960081159780012,0.265028321825062,0.389138210440794,3.91266066953372,3.67050639678372,3.50633848316599,2.8610052196424,3.15424866078277,2.89343330080056,0.283414571520965,0.178568538570947,0.197509853422828,0.260543665007676,0.621974780886025,0.524961980644494,0.431790887990653,0.461493323379541,0.875936758902552,0.697715428299591,0.101648791549682,0.0763581202733796,0.143943606036954,0.0860616209388319,0.440172897584651,0.490146422676078,0.84925371295476,0.488303951537533,0.3932855162088,0.48772945408744,0.490799661173782,0.582982510431126,0.512199029117488,0.485356367483214,0.584316644298064
"sarcosine pos",0.0660169019402056,0.200051218000623,0.179696907107425,0.0762281388970485,0.111007973956553,0.0681298216075178,0.0768378925104245,0.128186821407923,0.142484095641906,0.15391134074409,0.142883694622851,0.132540360294586,0.133606197729744,0.146056417696721,0.185406314150854,0.140673827201034,0.175199345706368,0.191216474059474,0.175137461052707,0.195955039450764,0.155994935596256,0.160975626574442,0.264117851288146,0.253429645374585,0.372679159469039,0.33019408891821,0.405981084927968,0.329401273261577,0.191745570533566,0.230726381779857,0.225056950708508,0.219902260534757,0.100817938589673,0.112116907456686,0.0873306457306187,0.152707611408543,0.170518009977692,0.0674581446284464,0.188490307044378,0.19375641327602,4.30861709641043,3.83980039380469,3.82104398930215,3.14759078454437,3.41625702647899,3.04259051049203,0.233569672741638,0.179110390983751,0.212036794963515,0.231597178695114,0.5176055905698,0.602822522723072,0.594059299890424,0.488463976023816,0.613153693621416,0.618434962515374,0.153369961779082,0.110042640002695,0.152387432570302,0.125055057771862,0.51682791208956,0.517583026684219,0.599977463575491,0.527648239158414,0.542901068456102,0.492147475068556,0.552276473016148,0.53998265077853,0.564033312848839,0.491093722254076,0.547118034542045
"serine 2 neg",0.370824299521467,1.1237099985499,99.4943154428282,63.2531226543281,99.5704151065088,75.9616078551211,90.2568389909771,71.6459815774109,1.95524934518109,12.928855735201,2.8304417069198,5.22043683820074,0,0,31.200180215638,10.8306981989517,4.16172793603882,10.3321657680312,3.67186501009926,5.29015848088245,21.8721820078504,5.87916268036283,28.7082303104826,30.0955827878023,54.2169310479215,51.0327150965092,45.1340285313228,65.4134000830885,7.51737145913174,9.29989978667071,3.07217630295851,8.90991659071309,6.61162168862521,4.48310489270439,4.23428627059736,6.28510190077657,8.62063272417272,11.7321059385707,0,0,46.0301393498143,6.2776902039921,77.2922309214106,3.17239984902756,14.586466503422,10.1096235156515,0,5.76040515150292,5.882711475856,4.21062937418505,20.470877752034,23.5613134789846,34.7283698489997,23.7085896343253,16.0133324436718,22.4459363411354,2.88034372262162,10.6290641222376,26.1846219885926,2.60533144839886,21.0213309732275,25.6552611174942,27.8314673342974,19.707010249848,20.2991242667536,21.712256270725,27.1675677196964,20.7643385111345,20.5943574350433,22.8599997012501,20.9281255777382
"serine neg",1.52421137628744,4.61882235238618,71.0337639616839,55.9912529774712,66.7520946918863,51.4463482453381,55.3556453376885,45.6585340666914,1.55366987748232,10.7609406777981,2.88785019943493,3.98150753906581,1.05488969989455,3.14890379661715,23.6478256873226,13.1678243325988,4.88534831977752,8.34487092527842,4.82801262420374,5.50489700432058,19.795148665109,6.81526590119009,22.9390519363603,23.2506142852516,43.4631385037348,38.5454351336652,29.2045492796379,51.0984946897469,5.50600898666076,6.42739453014409,3.67778153727309,7.01639969188894,4.09777563486362,3.86757394445657,3.88459128677778,4.6650347063756,8.43761620001161,15.0996995399021,1.19372601357178,2.45559488342329,50.1215234235438,6.4256813948526,55.4524956748007,3.47900862836447,11.5829308908416,7.83412833518462,1.27361928733223,9.06477091375136,5.86719354338023,4.82690552908855,15.6586496017879,17.2691504187539,26.5425098251106,22.1091531967718,19.950058659666,20.3827789237882,3.27268860928118,7.15457778038259,13.5217260838594,3.7890553113742,17.7657677739815,18.3707123795339,17.3332793483139,18.2573047491072,18.3963921590268,18.6793911737136,18.5108136052233,18.4538453964165,18.7488682813462,18.8518709936859,18.3591471450728
"serine pos",1.43570229749752,4.35061302271976,69.4225670379345,50.0229316961784,57.8824107149897,42.0960510214874,42.5276244736706,39.7913462974668,2.49511370208496,9.24353038677901,3.2870752793666,4.17769177188443,1.30255420482266,1.85041283763736,17.8150804053116,8.56280053236632,4.80989841775378,6.61319325384764,3.75270514996988,5.60078736422909,16.6424893250979,5.64637852404741,18.7647007121675,19.7140974083777,31.4948621449807,30.7014139810936,22.1838790020575,40.382926946995,4.85273920995197,5.80173462748774,3.75333577488158,6.1850367754518,4.57257721260751,4.52081775563267,4.35018746676733,4.9332485149414,9.95401010183105,14.1349166701275,1.77696289417833,2.73494628321901,42.1623118763493,5.83534842898152,48.4183641102524,4.02521928128943,10.0914829294015,7.02843987201422,1.76543755928767,7.60732573605284,5.73711699581748,4.49779283727696,12.7826184136149,14.8912931285319,20.0366320414372,18.9112350856982,16.1105296470527,18.2102362159985,3.19615871190891,6.00335503582094,9.700955198119,3.71341079463439,14.3600407081094,15.1374468741809,14.9727451881688,15.0440036767028,14.5341609617197,15.1911705472391,15.1910808195682,15.5198782089886,15.2095904712363,14.7626603425278,14.6731925488035
"spermidine 3 neg",0.0219124398172075,0.0664013327794168,0.265335801571629,0.273124393537576,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.396064109562864,0.27369424949962,0.265335801571629,0.265335801571629,0.423785676586077,0.489104786041237,0.551871721189684,0.563630958341646,0.464137234179844,0.512478100468196,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.415576215738044,0.427310701746174,0.443291145823286,0.48402781691022,0.431505513321963,0.855247773055372,0.265335801571629,0.624096119584804,0.265335801571629,0.265335801571629,1.16928881838411,0.730278199734276,0.770806286491897,1.3258545654872,1.52801610856839,0.922739475858609,0.265335801571629,0.265335801571629,15.5635552005381,7.0652126240578,12.1510923876039,10.6102302362153,10.4295734699182,9.20451676801748,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.265335801571629,0.278804294443487,0.265335801571629,0.389271537468922,0.265335801571629,0.338966746209975,1.63155102571906,1.33642532412987,1.41675099270198,1.39965519056612,1.42217518726466,1.52348721743196,1.43104338524136,1.48267719028961,1.31546227049091,1.34575526511058,1.66520041407709
"spermidine 3 pos",0.00867974965707668,0.0263022716881111,0,0,0,0,0,0,0.184250315997189,0,0,0,0.231394216073202,0.252685394200069,0.274002864084382,0.347228970109857,0.248878252527471,0.336244941250162,0,0,0,0,0.176609602790749,0.224527416323206,0.221138370084445,0.264575941882706,0.191324168610267,0.648789919362598,0,0.36200584636824,0,0,0.891549046863367,0.569158240253699,0.58631897358398,1.24745016660007,1.47567219103654,0.742501979150379,0,0,17.4667109883734,6.70422221441025,13.2458001238056,10.5405668241788,11.7945124464173,10.1016253972254,0,0,0,0,0,0,0,0,0,0,0,0.129048332994613,0,0.0864153942864029,1.33229074426328,1.31204838309798,1.4042385131393,1.34573502452726,1.33643167412243,1.35303855605958,1.34785753443025,1.32893455422833,1.34457435309272,1.34512301317787,1.31434564411414
"taurine neg",0.0259326974443972,0.0785839316496884,0,0,0,0,0,0,0,0,0,0,0.939800350309838,1.46077094689359,1.67911815332816,1.3744158267456,0.994680012197323,1.07603281792479,0,0,0,0,255.370373095929,278.61312958632,373.626273489936,393.199067516023,310.34444675019,591.708709181281,0,1.09229975012381,0,0,0,0,0,0,0,0,0,0,1.03054560460046,0,0.838220057879022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5914333420657,38.1485438761856,38.3246591062521,37.04330169695,37.2896772169253,39.0333382443993,37.8662007986292,38.5836656552808,38.6452394329192,38.0270923428509,38.0272053296942
"taurine pos",0.0316743149248527,0.0959827724995536,0,0,0,0,0,0,0,0,0,0,1.05035710822084,1.58067650043483,1.69634657946754,1.59182824341695,1.17171030800019,1.34046752827685,0,0,0,0,273.212931223165,257.557620606393,373.39667816344,392.615302129114,290.473547243144,557.305615266801,0,1.35141585370073,0,0,0,0,0,0,0,0,0,0,1.22805712456478,0.395244496384878,0.882674329560348,0,0.410256231111071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0186529204718,39.3900453477854,40.2797645868885,37.7023039549649,37.9219150665152,39.7061748872123,43.1071915587879,38.7347276158062,38.3009293485175,38.8611532121236,40.2183556509259
"threonine neg",0.277147532978542,0.839841009025884,47.6564859270085,35.7162175714229,35.9656033704672,30.2295633046259,24.7827411495217,26.2126753865726,0,1.43822370768122,0.203749157198458,0.46772984971799,0,0,2.63740511026505,1.02296782312113,0.393536151884012,1.00488214845,0.51777828127834,0.639518687274098,2.09751586752272,0.839348451399112,21.2317654492178,23.6978094278661,29.9146663019738,29.3599653230377,24.4662581649412,31.623417784779,0.527824956184126,0.853575621432866,0.38518486907244,1.00698973317889,5.19593044740296,4.14672514761914,4.1874026877874,5.85581300029423,9.01246538078393,6.71871329975901,0,0.30250668366321,12.0040806753407,6.7748140647262,12.8431720650934,5.27618763833057,7.31124380917056,6.1966177546573,0,1.00537125130286,0.795431547404323,0.463960604953823,6.17285337296788,6.93892914960731,7.63302653787252,6.28936206511822,6.89645522893578,6.97789446238102,0.292787919626977,0.846986476899548,1.79080690290672,0.431861229118753,8.81638067824276,8.90717420299178,9.21409677349211,9.0232232444356,8.83524444723673,8.55255932752605,8.69756324718817,8.89524943452916,8.57991126239117,8.74134851100689,8.42540745990081
"threonine pos",0.237901182214843,0.720912673378313,48.8306288907236,35.7811930515845,37.1933389893858,29.4543203491411,24.4121751325269,25.1635511069811,0.453567983896467,1.5804863370889,0.513960228052981,0.627787450097977,0.177875205708936,0.409693094677023,2.39322063811674,1.25868748473895,0.787317731178306,1.2727345789043,0.681129492039709,0.954691360465629,2.08021146501,1.21302440388456,19.213770449225,21.0772001097998,28.4137032109267,26.9369302353301,24.0259664334964,29.4333579208132,0.82424315994896,1.13651870594061,0.55898029996248,1.2686451873137,5.46011520352685,3.92297231800057,4.08865687576583,5.75978351171508,8.10063085139847,6.37347203202171,0.283403243674236,0.559315535713532,11.3828302873009,5.85626679992381,12.15948847268,5.67634657279441,7.12696107919599,5.840514454399,0.332014577632975,1.14531512866671,0.973797259017399,0.814098126199573,5.88812815222753,6.62666859997309,6.85633749421991,5.99518243177737,6.46188293678305,6.64200569205305,0.536923095495309,1.09417450622396,2.02984015935286,0.763040290329787,8.24213093388288,8.67143409945592,8.82465279385899,8.15750940271295,8.2637723886083,8.62345249951942,8.81646234266298,8.24651356746046,8.53534106137488,8.50164622586726,8.48263394664891
"tryptamine pos",0.134627884007324,0.40796328487068,0.393560007490293,0.52775097086016,0.307195583875449,0.263005160412701,0.371306237944487,0.409121265263007,0.323277671534669,NaN,0.379587790806183,13.0954515962871,0.243811950387284,0.248825899677859,0.262445508855797,0,0.244226608782841,0.252205094725645,0,0.259992726359562,0.246223405359284,0,0.244599595502638,0.245356840302917,0.252291203314908,0.24663441703223,0.25181179956274,0.244626586223488,0.251066701465645,0.247442415668342,0.2451741517823,0.24412603382706,0.248785289244037,0.244901729342144,0.261511934211614,0.31664083498634,0.269655736129646,0.266090769970619,0.332484746687229,0.260464400304823,0.300650593094209,0.245916407939355,0.255135001553516,2.46157455264925,0,NaN,0,0.399008987869084,0,0.450138674072988,0.246821445506046,0.246385086507715,0.249817242163609,0,0.253948488685388,0,0.249296989357973,0.250777411150367,0.245465857430954,0.246869717732295,0.254732215846393,0.249907053190682,0.261662666290652,0.263238034575249,0.255543540127402,0.256851350648246,0.272179595171579,0.26113958365375,0.257307493351137,0.258217039329738,0.243126393041066
"tryptophan pos",0.124039024169694,0.375875830817254,2.25908783867772,0.760524527464353,1.90994293936362,0.584623755128614,1.31627526180492,1.04551052477391,NaN,NaN,0.494463589443929,0.738936325994374,0.565186975925118,0.609668348246785,0.58190597901289,0.566057885892524,0.554306557995699,0.572638580293471,0,0,0,0,0.596914711405133,0.69749812163092,0.859225624476667,0.680363576636459,0.745622095606793,0.708673960500819,0,0,0,0,0.676391966136854,0.586903283123451,0.609796848917871,0.686610843958513,0.89183755429212,0.644148923415266,0,0,0,1.58810764562237,1.71728623119663,0.510625941058919,0.842386164020781,1.54109444594626,8.26787588066829,0.387136124483762,NaN,0,1.24817969044363,1.30033663365874,1.26065176151521,1.04927444125812,1.23646945577926,0.945971787562181,0,0,0,0,0.547176928561276,0.609060630034973,0.607349192495623,0.605078444387438,0.595299348116255,0.542901678497493,0.573148832850866,0.575828925088017,0.573465924261084,0.583942156049018,0.631992181886146
